"exec","age_group","sex","comorbidity","covid","binary_patient_type","death","count","obesity","diabetes","hyperten","ckd","cardio","copd","asthma","immuno","hiv"
11,"[ 40 , 44 ]","F",1,1,"H",32,331,146,142,168,59,35,8,37,34,4
12,"[ 40 , 44 ]","F",0,0,"A",3,167753,0,0,0,0,0,0,0,0,0
12,"[ 40 , 44 ]","F",1,0,"A",0,28247,11706,6995,9142,518,778,382,3889,674,209
12,"[ 40 , 44 ]","F",0,1,"A",2,113317,0,0,0,0,0,0,0,0,0
12,"[ 40 , 44 ]","F",1,1,"A",1,23068,11071,5546,7135,319,561,226,3342,598,125
12,"[ 40 , 44 ]","F",0,0,"H",34,1262,0,0,0,0,0,0,0,0,0
12,"[ 40 , 44 ]","F",1,0,"H",12,497,152,220,208,122,64,10,54,58,9
12,"[ 40 , 44 ]","F",0,1,"H",49,632,0,0,0,0,0,0,0,0,0
12,"[ 40 , 44 ]","F",1,1,"H",36,344,124,162,144,63,32,7,36,42,8
13,"[ 40 , 44 ]","F",0,0,"A",2,168151,0,0,0,0,0,0,0,0,0
13,"[ 40 , 44 ]","F",1,0,"A",0,28089,11761,6770,9093,527,801,332,3879,694,212
13,"[ 40 , 44 ]","F",0,1,"A",7,113060,0,0,0,0,0,0,0,0,0
13,"[ 40 , 44 ]","F",1,1,"A",1,23055,11047,5507,7200,354,525,247,3212,641,135
13,"[ 40 , 44 ]","F",0,0,"H",28,1280,0,0,0,0,0,0,0,0,0
13,"[ 40 , 44 ]","F",1,0,"H",27,537,178,211,250,136,71,17,72,67,11
13,"[ 40 , 44 ]","F",0,1,"H",59,636,0,0,0,0,0,0,0,0,0
13,"[ 40 , 44 ]","F",1,1,"H",24,312,116,142,141,45,28,3,33,32,3
14,"[ 40 , 44 ]","F",0,0,"A",1,168465,0,0,0,0,0,0,0,0,0
14,"[ 40 , 44 ]","F",1,0,"A",1,27971,11635,6870,9091,507,788,327,3830,667,230
14,"[ 40 , 44 ]","F",0,1,"A",6,112902,0,0,0,0,0,0,0,0,0
14,"[ 40 , 44 ]","F",1,1,"A",1,23024,11017,5512,7328,345,507,239,3242,555,156
14,"[ 40 , 44 ]","F",0,0,"H",41,1303,0,0,0,0,0,0,0,0,0
14,"[ 40 , 44 ]","F",1,0,"H",21,510,167,212,230,102,63,15,67,59,8
14,"[ 40 , 44 ]","F",0,1,"H",46,644,0,0,0,0,0,0,0,0,0
14,"[ 40 , 44 ]","F",1,1,"H",40,301,140,147,143,65,36,8,34,41,6
15,"[ 40 , 44 ]","F",0,0,"A",2,168481,0,0,0,0,0,0,0,0,0
15,"[ 40 , 44 ]","F",1,0,"A",1,27626,11404,6852,8993,518,753,295,3830,690,201
15,"[ 40 , 44 ]","F",0,1,"A",4,112800,0,0,0,0,0,0,0,0,0
15,"[ 40 , 44 ]","F",1,1,"A",0,23313,11188,5486,7263,321,562,217,3279,588,130
15,"[ 40 , 44 ]","F",0,0,"H",23,1326,0,0,0,0,0,0,0,0,0
15,"[ 40 , 44 ]","F",1,0,"H",21,517,167,223,220,108,62,10,57,58,8
15,"[ 40 , 44 ]","F",0,1,"H",53,696,0,0,0,0,0,0,0,0,0
15,"[ 40 , 44 ]","F",1,1,"H",40,361,156,167,168,74,57,17,52,56,13
16,"[ 40 , 44 ]","F",0,0,"A",4,167628,0,0,0,0,0,0,0,0,0
16,"[ 40 , 44 ]","F",1,0,"A",0,28083,11700,6856,9085,524,818,324,3817,730,207
16,"[ 40 , 44 ]","F",0,1,"A",3,113548,0,0,0,0,0,0,0,0,0
16,"[ 40 , 44 ]","F",1,1,"A",3,23107,10942,5450,7361,315,521,244,3253,597,131
16,"[ 40 , 44 ]","F",0,0,"H",33,1228,0,0,0,0,0,0,0,0,0
16,"[ 40 , 44 ]","F",1,0,"H",22,540,159,244,243,119,62,13,52,52,9
16,"[ 40 , 44 ]","F",0,1,"H",40,607,0,0,0,0,0,0,0,0,0
16,"[ 40 , 44 ]","F",1,1,"H",35,379,155,179,164,74,53,14,46,51,8
17,"[ 40 , 44 ]","F",0,0,"A",3,167959,0,0,0,0,0,0,0,0,0
17,"[ 40 , 44 ]","F",1,0,"A",0,28267,11829,6899,9074,499,823,367,3866,722,223
17,"[ 40 , 44 ]","F",0,1,"A",1,112987,0,0,0,0,0,0,0,0,0
17,"[ 40 , 44 ]","F",1,1,"A",0,23179,11067,5543,7173,316,537,237,3324,611,139
17,"[ 40 , 44 ]","F",0,0,"H",34,1243,0,0,0,0,0,0,0,0,0
17,"[ 40 , 44 ]","F",1,0,"H",14,517,153,221,221,114,53,7,53,55,5
17,"[ 40 , 44 ]","F",0,1,"H",48,649,0,0,0,0,0,0,0,0,0
17,"[ 40 , 44 ]","F",1,1,"H",31,319,117,135,138,60,40,11,32,42,6
18,"[ 40 , 44 ]","F",0,0,"A",0,168139,0,0,0,0,0,0,0,0,0
18,"[ 40 , 44 ]","F",1,0,"A",0,28383,11939,6955,9235,507,797,350,3840,700,203
18,"[ 40 , 44 ]","F",0,1,"A",2,112655,0,0,0,0,0,0,0,0,0
18,"[ 40 , 44 ]","F",1,1,"A",2,23068,10898,5558,7353,348,520,254,3166,572,135
18,"[ 40 , 44 ]","F",0,0,"H",36,1340,0,0,0,0,0,0,0,0,0
18,"[ 40 , 44 ]","F",1,0,"H",19,540,170,226,241,113,60,14,59,53,10
18,"[ 40 , 44 ]","F",0,1,"H",48,647,0,0,0,0,0,0,0,0,0
18,"[ 40 , 44 ]","F",1,1,"H",44,348,140,163,173,63,48,11,25,48,9
19,"[ 40 , 44 ]","F",0,0,"A",1,168401,0,0,0,0,0,0,0,0,0
19,"[ 40 , 44 ]","F",1,0,"A",1,27722,11569,6697,8986,513,716,317,3784,702,226
19,"[ 40 , 44 ]","F",0,1,"A",5,113060,0,0,0,0,0,0,0,0,0
19,"[ 40 , 44 ]","F",1,1,"A",1,23089,11038,5492,7206,372,524,229,3213,628,120
19,"[ 40 , 44 ]","F",0,0,"H",32,1339,0,0,0,0,0,0,0,0,0
19,"[ 40 , 44 ]","F",1,0,"H",23,493,146,226,208,123,52,8,37,52,8
19,"[ 40 , 44 ]","F",0,1,"H",45,679,0,0,0,0,0,0,0,0,0
19,"[ 40 , 44 ]","F",1,1,"H",31,337,146,153,148,54,45,9,37,40,6
20,"[ 40 , 44 ]","F",0,0,"A",1,168064,0,0,0,0,0,0,0,0,0
20,"[ 40 , 44 ]","F",1,0,"A",0,28101,11633,6996,9072,539,779,338,3826,718,215
20,"[ 40 , 44 ]","F",0,1,"A",2,113458,0,0,0,0,0,0,0,0,0
20,"[ 40 , 44 ]","F",1,1,"A",1,22738,10869,5312,7216,339,559,223,3210,595,142
20,"[ 40 , 44 ]","F",0,0,"H",37,1315,0,0,0,0,0,0,0,0,0
20,"[ 40 , 44 ]","F",1,0,"H",22,519,160,228,226,113,70,12,50,58,9
20,"[ 40 , 44 ]","F",0,1,"H",45,602,0,0,0,0,0,0,0,0,0
20,"[ 40 , 44 ]","F",1,1,"H",30,323,124,143,153,58,38,11,38,38,6
1,"[ 40 , 44 ]","M",0,0,"A",1,130900,0,0,0,0,0,0,0,0,0
1,"[ 40 , 44 ]","M",1,0,"A",0,18717,7155,5136,6751,516,531,242,1422,434,618
1,"[ 40 , 44 ]","M",0,1,"A",1,78284,0,0,0,0,0,0,0,0,0
1,"[ 40 , 44 ]","M",1,1,"A",0,14694,6937,3695,5457,275,366,186,1069,309,479
1,"[ 40 , 44 ]","M",0,0,"H",59,1344,0,0,0,0,0,0,0,0,0
1,"[ 40 , 44 ]","M",1,0,"H",34,542,133,259,249,142,66,12,24,81,80
1,"[ 40 , 44 ]","M",0,1,"H",57,605,0,0,0,0,0,0,0,0,0
1,"[ 40 , 44 ]","M",1,1,"H",67,329,122,158,166,73,35,6,16,54,48
2,"[ 40 , 44 ]","M",0,0,"A",0,131168,0,0,0,0,0,0,0,0,0
2,"[ 40 , 44 ]","M",1,0,"A",0,18489,7068,5121,6745,488,517,246,1344,430,627
2,"[ 40 , 44 ]","M",0,1,"A",0,78083,0,0,0,0,0,0,0,0,0
2,"[ 40 , 44 ]","M",1,1,"A",0,14775,7197,3680,5388,271,336,183,1005,306,512
2,"[ 40 , 44 ]","M",0,0,"H",60,1338,0,0,0,0,0,0,0,0,0
2,"[ 40 , 44 ]","M",1,0,"H",39,543,139,258,254,133,62,7,21,72,74
2,"[ 40 , 44 ]","M",0,1,"H",66,666,0,0,0,0,0,0,0,0,0
2,"[ 40 , 44 ]","M",1,1,"H",71,353,111,184,177,79,43,14,18,59,53
3,"[ 40 , 44 ]","M",0,0,"A",2,130988,0,0,0,0,0,0,0,0,0
3,"[ 40 , 44 ]","M",1,0,"A",0,18457,7065,5048,6707,497,481,227,1327,432,666
3,"[ 40 , 44 ]","M",0,1,"A",3,78246,0,0,0,0,0,0,0,0,0
3,"[ 40 , 44 ]","M",1,1,"A",1,14860,7036,3720,5552,295,368,186,1074,324,507
3,"[ 40 , 44 ]","M",0,0,"H",69,1353,0,0,0,0,0,0,0,0,0
3,"[ 40 , 44 ]","M",1,0,"H",42,572,137,265,270,153,55,6,21,86,75
3,"[ 40 , 44 ]","M",0,1,"H",63,592,0,0,0,0,0,0,0,0,0
3,"[ 40 , 44 ]","M",1,1,"H",68,347,128,173,181,86,42,11,21,57,39
4,"[ 40 , 44 ]","M",0,0,"A",1,131225,0,0,0,0,0,0,0,0,0
4,"[ 40 , 44 ]","M",1,0,"A",1,18317,6881,5060,6773,490,483,249,1339,427,665
4,"[ 40 , 44 ]","M",0,1,"A",0,78299,0,0,0,0,0,0,0,0,0
4,"[ 40 , 44 ]","M",1,1,"A",0,14757,7018,3737,5604,288,322,185,1027,302,453
4,"[ 40 , 44 ]","M",0,0,"H",67,1259,0,0,0,0,0,0,0,0,0
4,"[ 40 , 44 ]","M",1,0,"H",46,583,132,295,273,140,76,9,28,100,92
4,"[ 40 , 44 ]","M",0,1,"H",52,626,0,0,0,0,0,0,0,0,0
4,"[ 40 , 44 ]","M",1,1,"H",69,349,113,183,202,85,51,17,31,64,53
5,"[ 40 , 44 ]","M",0,0,"A",1,131050,0,0,0,0,0,0,0,0,0
5,"[ 40 , 44 ]","M",1,0,"A",1,18527,7114,5146,6691,495,484,251,1441,418,678
5,"[ 40 , 44 ]","M",0,1,"A",1,78027,0,0,0,0,0,0,0,0,0
5,"[ 40 , 44 ]","M",1,1,"A",0,14878,7225,3659,5458,247,357,204,1037,313,487
5,"[ 40 , 44 ]","M",0,0,"H",58,1333,0,0,0,0,0,0,0,0,0
5,"[ 40 , 44 ]","M",1,0,"H",50,618,136,303,308,164,81,15,31,91,70
5,"[ 40 , 44 ]","M",0,1,"H",70,627,0,0,0,0,0,0,0,0,0
5,"[ 40 , 44 ]","M",1,1,"H",62,355,123,177,188,84,44,16,28,63,52
6,"[ 40 , 44 ]","M",0,0,"A",3,131125,0,0,0,0,0,0,0,0,0
6,"[ 40 , 44 ]","M",1,0,"A",0,18500,7038,5144,6737,516,521,226,1436,382,635
6,"[ 40 , 44 ]","M",0,1,"A",1,78166,0,0,0,0,0,0,0,0,0
6,"[ 40 , 44 ]","M",1,1,"A",0,14824,6988,3672,5528,259,328,217,1063,314,520
6,"[ 40 , 44 ]","M",0,0,"H",49,1311,0,0,0,0,0,0,0,0,0
6,"[ 40 , 44 ]","M",1,0,"H",39,531,128,245,221,120,56,9,25,94,89
6,"[ 40 , 44 ]","M",0,1,"H",64,663,0,0,0,0,0,0,0,0,0
6,"[ 40 , 44 ]","M",1,1,"H",49,295,97,143,141,70,45,17,27,63,48
7,"[ 40 , 44 ]","M",0,0,"A",1,131288,0,0,0,0,0,0,0,0,0
7,"[ 40 , 44 ]","M",1,0,"A",0,18541,7065,5195,6664,490,466,263,1408,414,626
7,"[ 40 , 44 ]","M",0,1,"A",1,77827,0,0,0,0,0,0,0,0,0
7,"[ 40 , 44 ]","M",1,1,"A",1,14885,7023,3740,5494,267,324,202,1072,310,533
7,"[ 40 , 44 ]","M",0,0,"H",66,1374,0,0,0,0,0,0,0,0,0
7,"[ 40 , 44 ]","M",1,0,"H",43,539,125,257,242,144,71,13,31,92,76
7,"[ 40 , 44 ]","M",0,1,"H",71,613,0,0,0,0,0,0,0,0,0
7,"[ 40 , 44 ]","M",1,1,"H",53,348,116,150,168,69,36,6,19,66,65
8,"[ 40 , 44 ]","M",0,0,"A",2,131451,0,0,0,0,0,0,0,0,0
8,"[ 40 , 44 ]","M",1,0,"A",0,18495,7125,5072,6746,509,519,242,1383,408,610
8,"[ 40 , 44 ]","M",0,1,"A",0,77959,0,0,0,0,0,0,0,0,0
8,"[ 40 , 44 ]","M",1,1,"A",1,14698,7050,3598,5395,276,344,169,1051,305,543
8,"[ 40 , 44 ]","M",0,0,"H",60,1355,0,0,0,0,0,0,0,0,0
8,"[ 40 , 44 ]","M",1,0,"H",38,512,120,249,205,133,56,13,37,92,80
8,"[ 40 , 44 ]","M",0,1,"H",67,602,0,0,0,0,0,0,0,0,0
8,"[ 40 , 44 ]","M",1,1,"H",60,343,122,170,187,93,56,18,26,65,56
9,"[ 40 , 44 ]","M",0,0,"A",2,130878,0,0,0,0,0,0,0,0,0
9,"[ 40 , 44 ]","M",1,0,"A",0,18651,7086,5172,6796,548,523,246,1362,434,654
9,"[ 40 , 44 ]","M",0,1,"A",2,78454,0,0,0,0,0,0,0,0,0
9,"[ 40 , 44 ]","M",1,1,"A",0,14588,7052,3623,5301,259,321,214,1050,315,494
9,"[ 40 , 44 ]","M",0,0,"H",70,1291,0,0,0,0,0,0,0,0,0
9,"[ 40 , 44 ]","M",1,0,"H",42,541,149,260,246,129,59,10,26,75,77
9,"[ 40 , 44 ]","M",0,1,"H",78,651,0,0,0,0,0,0,0,0,0
9,"[ 40 , 44 ]","M",1,1,"H",53,361,115,181,179,86,44,9,22,60,56
10,"[ 40 , 44 ]","M",0,0,"A",0,131266,0,0,0,0,0,0,0,0,0
10,"[ 40 , 44 ]","M",1,0,"A",0,18418,7070,5023,6792,524,480,244,1369,391,622
10,"[ 40 , 44 ]","M",0,1,"A",0,78139,0,0,0,0,0,0,0,0,0
10,"[ 40 , 44 ]","M",1,1,"A",1,14725,7033,3624,5360,246,350,199,1126,285,502
10,"[ 40 , 44 ]","M",0,0,"H",76,1349,0,0,0,0,0,0,0,0,0
10,"[ 40 , 44 ]","M",1,0,"H",35,538,125,244,252,124,49,7,28,95,81
10,"[ 40 , 44 ]","M",0,1,"H",69,645,0,0,0,0,0,0,0,0,0
10,"[ 40 , 44 ]","M",1,1,"H",56,335,118,147,159,66,29,8,16,63,52
11,"[ 40 , 44 ]","M",0,0,"A",0,131026,0,0,0,0,0,0,0,0,0
11,"[ 40 , 44 ]","M",1,0,"A",2,18395,7061,5094,6676,526,466,229,1339,387,614
11,"[ 40 , 44 ]","M",0,1,"A",1,78218,0,0,0,0,0,0,0,0,0
11,"[ 40 , 44 ]","M",1,1,"A",0,14814,7018,3648,5600,293,359,201,1054,302,555
11,"[ 40 , 44 ]","M",0,0,"H",58,1365,0,0,0,0,0,0,0,0,0
11,"[ 40 , 44 ]","M",1,0,"H",40,557,146,260,246,133,55,15,34,88,79
11,"[ 40 , 44 ]","M",0,1,"H",64,671,0,0,0,0,0,0,0,0,0
11,"[ 40 , 44 ]","M",1,1,"H",70,369,134,181,191,83,40,12,24,57,46
12,"[ 40 , 44 ]","M",0,0,"A",2,131318,0,0,0,0,0,0,0,0,0
12,"[ 40 , 44 ]","M",1,0,"A",0,18315,6987,4995,6689,522,516,217,1377,394,638
12,"[ 40 , 44 ]","M",0,1,"A",1,78237,0,0,0,0,0,0,0,0,0
12,"[ 40 , 44 ]","M",1,1,"A",0,14761,7022,3692,5452,270,355,200,1089,322,516
12,"[ 40 , 44 ]","M",0,0,"H",73,1332,0,0,0,0,0,0,0,0,0
12,"[ 40 , 44 ]","M",1,0,"H",46,541,147,263,252,133,60,9,23,77,66
12,"[ 40 , 44 ]","M",0,1,"H",53,575,0,0,0,0,0,0,0,0,0
12,"[ 40 , 44 ]","M",1,1,"H",60,336,114,167,193,75,40,13,18,55,45
13,"[ 40 , 44 ]","M",0,0,"A",2,131468,0,0,0,0,0,0,0,0,0
13,"[ 40 , 44 ]","M",1,0,"A",0,18306,7003,5012,6695,488,511,212,1385,387,599
13,"[ 40 , 44 ]","M",0,1,"A",6,78021,0,0,0,0,0,0,0,0,0
13,"[ 40 , 44 ]","M",1,1,"A",0,14737,7022,3623,5545,263,344,188,1072,301,484
13,"[ 40 , 44 ]","M",0,0,"H",58,1364,0,0,0,0,0,0,0,0,0
13,"[ 40 , 44 ]","M",1,0,"H",48,539,123,258,247,136,50,2,23,83,69
13,"[ 40 , 44 ]","M",0,1,"H",63,613,0,0,0,0,0,0,0,0,0
13,"[ 40 , 44 ]","M",1,1,"H",60,367,117,191,191,95,46,15,34,69,62
14,"[ 40 , 44 ]","M",0,0,"A",0,131639,0,0,0,0,0,0,0,0,0
14,"[ 40 , 44 ]","M",1,0,"A",0,18428,7081,5098,6795,473,530,219,1399,410,643
14,"[ 40 , 44 ]","M",0,1,"A",5,77831,0,0,0,0,0,0,0,0,0
14,"[ 40 , 44 ]","M",1,1,"A",0,14708,7024,3654,5417,279,327,184,1052,284,502
14,"[ 40 , 44 ]","M",0,0,"H",56,1320,0,0,0,0,0,0,0,0,0
14,"[ 40 , 44 ]","M",1,0,"H",46,533,131,258,234,147,60,9,26,94,74
14,"[ 40 , 44 ]","M",0,1,"H",60,614,0,0,0,0,0,0,0,0,0
14,"[ 40 , 44 ]","M",1,1,"H",60,342,125,159,179,85,42,3,13,57,45
15,"[ 40 , 44 ]","M",0,0,"A",0,130925,0,0,0,0,0,0,0,0,0
15,"[ 40 , 44 ]","M",1,0,"A",0,18531,6933,5061,6665,520,512,228,1422,442,718
15,"[ 40 , 44 ]","M",0,1,"A",1,78299,0,0,0,0,0,0,0,0,0
15,"[ 40 , 44 ]","M",1,1,"A",1,14758,6929,3620,5569,280,360,198,1044,298,514
15,"[ 40 , 44 ]","M",0,0,"H",73,1351,0,0,0,0,0,0,0,0,0
15,"[ 40 , 44 ]","M",1,0,"H",39,519,131,263,237,134,55,11,34,70,67
15,"[ 40 , 44 ]","M",0,1,"H",79,688,0,0,0,0,0,0,0,0,0
15,"[ 40 , 44 ]","M",1,1,"H",55,344,108,158,173,83,38,10,19,54,50
16,"[ 40 , 44 ]","M",0,0,"A",1,131138,0,0,0,0,0,0,0,0,0
16,"[ 40 , 44 ]","M",1,0,"A",0,18411,6987,5115,6745,493,512,226,1427,385,614
16,"[ 40 , 44 ]","M",0,1,"A",3,78180,0,0,0,0,0,0,0,0,0
16,"[ 40 , 44 ]","M",1,1,"A",0,14834,7126,3630,5492,252,346,158,1090,308,539
16,"[ 40 , 44 ]","M",0,0,"H",54,1347,0,0,0,0,0,0,0,0,0
16,"[ 40 , 44 ]","M",1,0,"H",38,516,122,256,222,125,66,9,30,83,66
16,"[ 40 , 44 ]","M",0,1,"H",69,616,0,0,0,0,0,0,0,0,0
16,"[ 40 , 44 ]","M",1,1,"H",67,373,121,200,178,82,41,13,23,69,63
17,"[ 40 , 44 ]","M",0,0,"A",1,131373,0,0,0,0,0,0,0,0,0
17,"[ 40 , 44 ]","M",1,0,"A",0,18301,6946,5144,6627,505,508,233,1399,383,632
17,"[ 40 , 44 ]","M",0,1,"A",1,77907,0,0,0,0,0,0,0,0,0
17,"[ 40 , 44 ]","M",1,1,"A",0,14977,7186,3711,5605,300,367,217,1044,311,500
17,"[ 40 , 44 ]","M",0,0,"H",72,1310,0,0,0,0,0,0,0,0,0
17,"[ 40 , 44 ]","M",1,0,"H",47,560,143,272,259,155,66,13,29,98,79
17,"[ 40 , 44 ]","M",0,1,"H",85,645,0,0,0,0,0,0,0,0,0
17,"[ 40 , 44 ]","M",1,1,"H",54,342,114,173,169,73,39,12,25,56,45
18,"[ 40 , 44 ]","M",0,0,"A",2,131179,0,0,0,0,0,0,0,0,0
18,"[ 40 , 44 ]","M",1,0,"A",0,18380,7078,4935,6725,504,486,227,1398,389,604
18,"[ 40 , 44 ]","M",0,1,"A",1,78009,0,0,0,0,0,0,0,0,0
18,"[ 40 , 44 ]","M",1,1,"A",1,14944,7109,3657,5552,290,348,185,1078,319,529
18,"[ 40 , 44 ]","M",0,0,"H",59,1340,0,0,0,0,0,0,0,0,0
18,"[ 40 , 44 ]","M",1,0,"H",40,595,156,294,283,157,57,11,28,81,83
18,"[ 40 , 44 ]","M",0,1,"H",86,648,0,0,0,0,0,0,0,0,0
18,"[ 40 , 44 ]","M",1,1,"H",47,320,113,139,141,57,37,7,20,56,55
19,"[ 40 , 44 ]","M",0,0,"A",2,131272,0,0,0,0,0,0,0,0,0
19,"[ 40 , 44 ]","M",1,0,"A",0,18499,7058,5109,6682,491,501,222,1456,438,665
19,"[ 40 , 44 ]","M",0,1,"A",2,78263,0,0,0,0,0,0,0,0,0
19,"[ 40 , 44 ]","M",1,1,"A",1,14551,6865,3635,5458,259,305,170,1147,296,511
19,"[ 40 , 44 ]","M",0,0,"H",51,1274,0,0,0,0,0,0,0,0,0
19,"[ 40 , 44 ]","M",1,0,"H",36,563,143,285,260,157,70,13,29,94,76
19,"[ 40 , 44 ]","M",0,1,"H",69,643,0,0,0,0,0,0,0,0,0
19,"[ 40 , 44 ]","M",1,1,"H",61,350,119,178,183,87,48,11,17,62,61
20,"[ 40 , 44 ]","M",0,0,"A",1,131550,0,0,0,0,0,0,0,0,0
20,"[ 40 , 44 ]","M",1,0,"A",1,18424,7043,5183,6730,432,492,219,1324,406,593
20,"[ 40 , 44 ]","M",0,1,"A",2,77821,0,0,0,0,0,0,0,0,0
20,"[ 40 , 44 ]","M",1,1,"A",2,14648,6932,3647,5385,263,357,198,1077,321,528
20,"[ 40 , 44 ]","M",0,0,"H",61,1388,0,0,0,0,0,0,0,0,0
20,"[ 40 , 44 ]","M",1,0,"H",37,581,156,276,262,154,61,7,35,66,68
20,"[ 40 , 44 ]","M",0,1,"H",83,676,0,0,0,0,0,0,0,0,0
20,"[ 40 , 44 ]","M",1,1,"H",66,327,107,154,170,65,29,7,13,59,48
1,"[ 45 , 49 ]","F",0,0,"A",1,157043,0,0,0,0,0,0,0,0,0
1,"[ 45 , 49 ]","F",1,0,"A",0,37321,12852,11931,15604,717,1278,463,4171,949,227
1,"[ 45 , 49 ]","F",0,1,"A",3,108595,0,0,0,0,0,0,0,0,0
1,"[ 45 , 49 ]","F",1,1,"A",0,31081,12788,9442,12952,488,972,316,3426,844,201
1,"[ 45 , 49 ]","F",0,0,"H",45,1071,0,0,0,0,0,0,0,0,0
1,"[ 45 , 49 ]","F",1,0,"H",39,715,202,382,357,146,74,37,26,126,6
1,"[ 45 , 49 ]","F",0,1,"H",54,642,0,0,0,0,0,0,0,0,0
1,"[ 45 , 49 ]","F",1,1,"H",49,493,197,288,268,84,72,21,12,76,2
2,"[ 45 , 49 ]","F",0,0,"A",1,157105,0,0,0,0,0,0,0,0,0
2,"[ 45 , 49 ]","F",1,0,"A",0,37513,12654,12096,15707,704,1289,513,4109,1036,266
2,"[ 45 , 49 ]","F",0,1,"A",1,108393,0,0,0,0,0,0,0,0,0
2,"[ 45 , 49 ]","F",1,1,"A",0,31130,12680,9583,12872,502,939,359,3411,836,216
2,"[ 45 , 49 ]","F",0,0,"H",40,1096,0,0,0,0,0,0,0,0,0
2,"[ 45 , 49 ]","F",1,0,"H",35,674,216,387,333,111,103,33,27,109,4
2,"[ 45 , 49 ]","F",0,1,"H",60,587,0,0,0,0,0,0,0,0,0
2,"[ 45 , 49 ]","F",1,1,"H",46,463,162,259,267,65,58,18,21,76,7
3,"[ 45 , 49 ]","F",0,0,"A",1,157067,0,0,0,0,0,0,0,0,0
3,"[ 45 , 49 ]","F",1,0,"A",0,37804,12996,12115,15923,636,1286,493,4157,952,231
3,"[ 45 , 49 ]","F",0,1,"A",1,108124,0,0,0,0,0,0,0,0,0
3,"[ 45 , 49 ]","F",1,1,"A",0,31120,12767,9563,12962,436,989,340,3439,848,222
3,"[ 45 , 49 ]","F",0,0,"H",57,1054,0,0,0,0,0,0,0,0,0
3,"[ 45 , 49 ]","F",1,0,"H",33,678,196,398,308,121,92,24,27,127,8
3,"[ 45 , 49 ]","F",0,1,"H",59,632,0,0,0,0,0,0,0,0,0
3,"[ 45 , 49 ]","F",1,1,"H",47,482,184,274,242,93,82,21,21,70,3
4,"[ 45 , 49 ]","F",0,0,"A",0,157142,0,0,0,0,0,0,0,0,0
4,"[ 45 , 49 ]","F",1,0,"A",0,37642,12825,12066,15721,648,1275,502,4269,940,260
4,"[ 45 , 49 ]","F",0,1,"A",1,108051,0,0,0,0,0,0,0,0,0
4,"[ 45 , 49 ]","F",1,1,"A",0,31211,12557,9648,13013,485,997,354,3478,851,213
4,"[ 45 , 49 ]","F",0,0,"H",39,1005,0,0,0,0,0,0,0,0,0
4,"[ 45 , 49 ]","F",1,0,"H",36,725,206,403,381,135,126,46,31,88,8
4,"[ 45 , 49 ]","F",0,1,"H",64,658,0,0,0,0,0,0,0,0,0
4,"[ 45 , 49 ]","F",1,1,"H",65,527,191,304,267,111,93,35,25,92,4
5,"[ 45 , 49 ]","F",0,0,"A",0,157529,0,0,0,0,0,0,0,0,0
5,"[ 45 , 49 ]","F",1,0,"A",0,37456,12767,12122,15863,693,1225,475,4101,925,233
5,"[ 45 , 49 ]","F",0,1,"A",4,108382,0,0,0,0,0,0,0,0,0
5,"[ 45 , 49 ]","F",1,1,"A",0,30747,12417,9566,12855,492,957,385,3325,854,214
5,"[ 45 , 49 ]","F",0,0,"H",34,1047,0,0,0,0,0,0,0,0,0
5,"[ 45 , 49 ]","F",1,0,"H",23,654,188,376,315,92,94,32,27,92,5
5,"[ 45 , 49 ]","F",0,1,"H",60,609,0,0,0,0,0,0,0,0,0
5,"[ 45 , 49 ]","F",1,1,"H",57,537,189,306,274,93,93,22,30,78,5
6,"[ 45 , 49 ]","F",0,0,"A",0,157620,0,0,0,0,0,0,0,0,0
6,"[ 45 , 49 ]","F",1,0,"A",0,37616,12818,12120,15973,697,1251,493,4135,1039,253
6,"[ 45 , 49 ]","F",0,1,"A",0,108393,0,0,0,0,0,0,0,0,0
6,"[ 45 , 49 ]","F",1,1,"A",0,30523,12471,9454,12689,449,989,335,3396,786,215
6,"[ 45 , 49 ]","F",0,0,"H",42,1031,0,0,0,0,0,0,0,0,0
6,"[ 45 , 49 ]","F",1,0,"H",36,673,186,367,350,110,99,36,24,100,2
6,"[ 45 , 49 ]","F",0,1,"H",60,614,0,0,0,0,0,0,0,0,0
6,"[ 45 , 49 ]","F",1,1,"H",44,491,166,259,263,93,74,25,29,80,8
7,"[ 45 , 49 ]","F",0,0,"A",0,156932,0,0,0,0,0,0,0,0,0
7,"[ 45 , 49 ]","F",1,0,"A",0,37319,12892,11885,15810,664,1246,520,4197,928,245
7,"[ 45 , 49 ]","F",0,1,"A",2,108866,0,0,0,0,0,0,0,0,0
7,"[ 45 , 49 ]","F",1,1,"A",0,30986,12508,9665,12895,468,972,339,3421,834,223
7,"[ 45 , 49 ]","F",0,0,"H",44,1079,0,0,0,0,0,0,0,0,0
7,"[ 45 , 49 ]","F",1,0,"H",29,631,189,337,311,115,87,36,20,104,6
7,"[ 45 , 49 ]","F",0,1,"H",39,608,0,0,0,0,0,0,0,0,0
7,"[ 45 , 49 ]","F",1,1,"H",52,540,195,311,283,97,87,20,28,80,4
8,"[ 45 , 49 ]","F",0,0,"A",0,157041,0,0,0,0,0,0,0,0,0
8,"[ 45 , 49 ]","F",1,0,"A",0,37409,12825,11916,15636,622,1260,493,4242,965,258
8,"[ 45 , 49 ]","F",0,1,"A",5,108598,0,0,0,0,0,0,0,0,0
